5141,4704
5143,38901
5145,221477
5146,19718
5152,8904
5158,639
5174,987
5181,6488
5185,4357
5190,3177
5194,6110
5199,5068
5203,11641
5204,47374
5205,40479
5209,20116
5211,21259
5212,32173
5213,38767
5216,3219
5219,6226
5225,7520
5235,17457
5240,7603
5244,9067
5246,0
5247,0
5248,19
5249,1125
5250,6748
5251,0
5252,0
5254,369
5257,6050
5258,9197
5259,3830
5260,20860
5261,5385
5267,14766
5275,355
5276,31514
5282,7235
5283,21541
5284,46704
5285,10
5286,0
5287,37032
5293,7575
5298,1206
5301,54
5303,8502
5304,6556
5308,12663
5311,51508
5313,20718
5314,0
5315,7986
5319,600
5320,0
5321,0
5322,0
5323,0
5325,332
5326,0
5327,0
5328,0
5329,0
5330,0
5331,0
5332,0
5333,0
5334,0
5335,0
5336,0
5337,0
5338,23333
5341,55415
5342,0
5343,0
5344,0
5345,0
5346,0
5347,0
5348,0
5350,0
5351,0
5352,0
5353,0
5354,0
5355,0
5356,0
5357,0
5358,0
5359,0
5360,0
5361,0
5362,0
5363,0
5364,0
5365,0
5366,0
5367,0
5368,0
5369,0
5370,0
5371,0
5372,0
5374,0
5375,0
5376,0
5377,0
5379,0
5380,0
5381,0
5382,0
5383,0
5384,0
5386,363
5387,47190
5388,0
5389,0
5390,0
5391,0
5392,0
5393,0
5394,0
5395,0
5396,0
5397,0
5398,0
5399,0
5400,0
5401,0
5402,0
5403,0
5404,0
5405,0
5406,0
5407,0
5408,0
5409,0
5410,0
5411,0
5412,0
5413,0
5414,0
5415,0
5416,0
5417,0
5418,0
5419,0
5420,0
5422,0
5423,12718
5424,19067
5425,0
5426,25953
5427,0
5428,0
5429,55777
5430,35851
5431,25102
5432,45004
5433,123513
5434,12951
5435,0
5436,0
5437,22372
5438,838
5439,76088
5440,434
5441,40195
5442,31063
5444,0
5445,0
5446,0
5447,0
5448,0
5449,30615
5450,32804
5451,5917
5452,17032
5453,0
5454,0
5455,1701
5456,1951
5457,1301
5458,17121
5459,0
5460,29860
5461,0
5462,0
5463,0
5464,0
5465,0
5466,0
5467,0
5468,0
5469,0
5470,0
5471,0
5472,0
5473,0
5474,0
5475,0
5476,0
5477,0
5478,0
5479,0
5480,0
5481,0
5482,0
5483,0
5484,0
5485,0
5486,0
5487,0
5488,0
5489,0
5490,0
5491,0
5492,0
5493,0
5494,0
5495,0
5496,0
5497,0
5498,0
5499,0
5500,0
5501,0
5502,0
5503,0
5504,0
5505,0
5506,0
5507,0
5508,0
5509,0
5510,0
5511,0
5512,0
5513,0
5514,0
5515,0
5516,0
5517,0
5518,0
5519,0
5520,0
5521,0
5522,0
5523,0
5524,0
5525,0
5526,0
5527,0
5528,0
5529,0
5530,0
5531,0
5532,0
5533,0
5534,0
5535,0
5536,0
5537,0
5538,0
5539,0
5540,0
5541,0
5542,0
5543,0
5544,0
5545,0
5546,0
5548,0
5549,0
5550,0
5551,0
5552,0
5553,0
5554,0
5555,0
5556,0
5557,0
5558,0
5559,0
5560,0
5562,0
5563,0
5564,0
5565,0
5566,0
5567,0
5569,0
5571,0
5572,0
5573,0
5574,0
5575,0
5576,0
5577,0
5578,0
5579,0
5581,0
5582,0
5583,0
5584,0
5585,0
5586,0
5587,0
5588,0
5589,0
5590,0
5591,0
5592,0
5593,0
5594,0
5595,0
5596,0
5597,0
5598,0
5599,0
5600,0
