1540893807.0,499.58090957853534
1540893808.0,499.4142093870375
1540893809.0,499.5228492312961
1540893810.0,499.7130492803785
1540893811.0,499.32603391011554
1540893812.0,499.5376163927714
1540893813.0,499.68053994873424
1540893814.0,499.5774178738064
1540893815.0,499.17784614327513
1540893816.0,499.5460365464952
1540893817.0,499.36644425992614
1540893818.0,499.4718673790826
1540893819.0,499.7680902441048
1540893820.0,499.60601755848637
1540893821.0,499.5264509158665
1540893822.0,499.89644262949616
1540893823.0,499.5718895403544
1540893824.0,499.6709091516189
1540893825.0,499.45647827996146
1540893826.0,499.6767789967855
1540893827.0,499.7036783938938
1540893828.0,499.39875736943
1540893829.0,499.69410943325653
1540893830.0,499.44721506330706
1540893831.0,499.4995841195848
1540893832.0,499.381581959901
1540893833.0,499.6739076105754
1540893834.0,499.24945379892984
1540893835.0,499.4214750756158
1540893836.0,499.75408511267767
1540893837.0,499.2673812249694
1540893838.0,499.62647775861956
1540893839.0,499.4833847193238
1540893840.0,499.38319291008844
1540893841.0,499.38032909226337
1540893842.0,499.28154983520506
1540893843.0,499.5251620537894
1540893844.0,499.22172910902236
1540893845.0,499.53794148026316
1540893846.0,499.5404914135403
1540893847.0,499.41429583340295
1540893848.0,499.4212635972765
1540893849.0,499.46001092133696
1540893850.0,499.9040038892957
1540893851.0,499.8164228312175
1540893852.0,499.6128937244415
1540893853.0,499.9969202595898
1540893854.0,499.50782247331404
1540893855.0,499.62307548711334
1540893856.0,499.5545301917747
1540893857.0,498.9905923452133
1540893858.0,499.3110439130995
1540893859.0,500.3574229664273
1540893860.0,499.6937029450028
1540893861.0,498.35037465978553
1540893862.0,499.4994261702953
1540893863.0,499.8217114300198
1540893864.0,499.2731915886019
1540893865.0,500.20099592420786
1540893866.0,499.5018298127916
1540893867.0,499.4475538889567
1540893868.0,500.4287553888149
1540893869.0,498.9411973017233
1540893872.0,500.6188464028495
1540893873.0,500.5643000602722
1540893874.0,499.853825662401
1540893875.0,500.57142624607786
1540893876.0,500.5328672144148
1540893877.0,499.90182892646317
1540893878.0,500.20678210788304
1540893879.0,498.41662239734035
1540893880.0,499.13353889206314
1540893881.0,499.8287828775099
1540893882.0,500.37789659146904
1540893883.0,498.73530163235137
1540893884.0,499.69589764489064
1540893885.0,499.1341162575616
1540893886.0,499.779090569814
1540893887.0,499.3650616878934
1540893888.0,499.4062230682373
1540893889.0,499.57962555991276
1540893890.0,499.88369165420534
1540893891.0,499.2240303399828
1540893892.0,499.4952150227111
1540893893.0,499.47799910557126
1540893894.0,499.47196251339386
1540893895.0,499.6579785500044
1540893896.0,499.99375785827635
1540893897.0,499.49632163365675
1540893898.0,499.64261986626525
1540893899.0,499.5799077351888
1540893900.0,499.7033724191454
1540893901.0,499.30234471638994
1540893902.0,499.76875960032146
1540893903.0,499.4568777541172
1540893904.0,499.5593552335103
1540893905.0,499.77832957585656
1540893906.0,499.45310551443214
1540893907.0,499.35322543485665
1540893908.0,499.5956041844685
1540893909.0,499.77043538034695
1540893910.0,499.34617725160393
1540893911.0,499.61486650867226
1540893912.0,499.37755008273655
1540893913.0,499.6456568251716
1540893914.0,499.3908648092953
1540893915.0,499.6746144824558
1540893916.0,499.28198642942647
1540893917.0,499.5964264191521
1540893918.0,499.53935635366565
1540893919.0,499.2577647658068
1540893920.0,499.6567145093282
1540893921.0,499.7055690934923
1540893922.0,499.37898609373303
1540893923.0,499.3144331950906
1540893924.0,499.3736370913188
1540893925.0,499.77199699990547
1540893926.0,499.5652554914686
1540893927.0,499.68482733879557
1540893928.0,499.5743960401747
1540893929.0,499.67955593532986
1540893930.0,499.30928549872505
1540893931.0,499.20033694326145
1540893932.0,499.3782363149855
1540893933.0,499.6345242839389
1540893934.0,499.6874605623881
1540893935.0,499.6247532437171
1540893936.0,499.38650765360137
1540893937.0,499.5981720076667
1540893938.0,499.7584494908651
1540893939.0,499.61072253945434
1540893940.0,499.6856145307753
1540893941.0,499.54420798407654
1540893942.0,499.74815861384076
1540893943.0,499.4215015178256
1540893944.0,499.4839213646783
1540893945.0,499.5716816520691
1540893946.0,499.5282070541382
1540893947.0,499.4270198685446
1540893948.0,499.4392260593838
1540893949.0,499.52099401497543
1540893950.0,499.3624513414171
1540893951.0,499.51329608705316
1540893952.0,499.36382519050886
1540893953.0,499.3644939846463
1540893954.0,499.6219576364682
1540893955.0,499.7535584551023
1540893956.0,499.4067268498739
1540893957.0,499.5118067762587
1540893958.0,499.6486371294658
1540893959.0,499.72473623487684
1540893960.0,499.53802885267464
1540893961.0,499.53026866488983
1540893962.0,499.4238135634529
1540893963.0,499.5699071121216
1540893964.0,499.5886496522691
1540893965.0,499.5651169529667
1540893966.0,499.3906339263916
1540893967.0,499.45205343246465
1540893968.0,499.52982670889963
1540893969.0,499.4389400663494
1540893970.0,499.54207541571725
1540893971.0,499.5823460027907
1540893972.0,499.62093266805016
1540893973.0,499.59255588743423
1540893974.0,499.56346409691713
1540893975.0,499.5067634921604
1540893976.0,499.62620224210946
1540893977.0,499.49932798173694
1540893978.0,499.4810195360066
1540893979.0,499.4245631142604
1540893980.0,499.4795852555169
1540893981.0,499.50248479631216
1540893982.0,499.33041626612345
1540893983.0,499.5790521388584
1540893984.0,499.36764272572077
1540893985.0,499.5647557110257
1540893986.0,499.3826907047225
1540893987.0,499.4000006781684
1540893988.0,499.43207583533393
1540893989.0,499.48030661900833
1540893990.0,499.38719323923556
1540893991.0,499.4437718476189
1540893992.0,499.55615910847985
1540893993.0,499.46078672432606
1540893994.0,499.49534324010216
1540893995.0,499.5206107224359
1540893996.0,499.5559403610229
1540893997.0,499.5443579652574
1540893998.0,499.6465457040293
1540893999.0,499.55027650833136
1540894000.0,499.4951957036028
1540894001.0,499.5416589927673
1540894002.0,499.5769340663486
1540894003.0,499.6366422737969
1540894004.0,499.6043343819513
1540894005.0,499.45249552408853
1540894006.0,499.4729646640354
1540894007.0,499.51646020041574
1540894008.0,499.5535760731167
1540894009.0,499.59927973641294
1540894010.0,499.40100725833275
1540894011.0,499.5484934764438
1540894012.0,499.61263862609866
1540894013.0,499.50340735541454
1540894014.0,499.71119809044734
1540894015.0,499.514923154101
1540894016.0,499.6347951531116
1540894017.0,499.34296099768744
1540894018.0,499.61095109727654
1540894019.0,499.43081905364994
1540894020.0,499.5016092952681
1540894021.0,499.5941451390584
1540894022.0,499.537614885966
1540894023.0,499.3127564875285
1540894024.0,499.6686285718282
1540894025.0,499.5528429210333
1540894026.0,499.3919444296095
1540894027.0,499.4873864454104
1540894028.0,499.5406792238024
1540894029.0,499.4537007289463
1540894030.0,499.4830163362291
1540894031.0,499.50834913842476
1540894032.0,499.3750795724657
1540894033.0,499.38621284320027
1540894034.0,499.53059307946097
1540894035.0,499.5112298028263
1540894036.0,499.72877590603304
1540894037.0,499.4801049253675
1540894038.0,499.40548052469893
1540894039.0,499.5641039344411
1540894040.0,499.6379349131643
1540894041.0,499.610959332784
1540894042.0,499.4224819670783
1540894043.0,499.44853956010604
1540894044.0,499.6008592584398
1540894045.0,499.5854438845316
1540894046.0,499.4110556538899
1540894047.0,499.35213839213054
1540894048.0,499.5600532595316
1540894049.0,499.635961534712
1540894050.0,499.3935603502061
1540894051.0,499.68307936986287
1540894052.0,499.5283364889357
1540894053.0,499.58932656182185
1540894054.0,499.64067006005183
1540894055.0,499.4184031762017
1540894056.0,499.42190407435095
1540894057.0,499.2645090258563
1540894058.0,499.5197491794162
1540894059.0,499.4805859735277
1540894060.0,499.46390039443975
1540894061.0,499.4454146575928
1540894062.0,499.5129935752021
1540894063.0,499.58207913457613
1540894064.0,499.38706410914295
1540894065.0,499.66425284279717
1540894066.0,499.465711364746
1540894067.0,499.4620485475328
1540894068.0,499.37601449330646
1540894069.0,499.4687933413188
1540894070.0,499.3359923117838
1540894071.0,499.53680841233995
1540894072.0,499.312450281779
1540894073.0,499.50899779802484
1540894074.0,499.4198872523838
1540894075.0,499.44041734695435
1540894076.0,499.451433789995
1540894077.0,499.46507897059126
1540894078.0,499.46682888454865
1540894079.0,499.51878485573656
1540894080.0,499.6125153711107
1540894081.0,499.5931314404806
1540894082.0,499.5299156208231
1540894083.0,499.52277214867723
1540894084.0,499.46144369397837
1540894085.0,499.1313865873549
1540894086.0,499.86150485356643
1540894087.0,499.2660038206312
1540894088.0,499.51833864000105
1540894089.0,499.66275579876367
1540894090.0,499.5806090726971
1540894091.0,499.88964806238806
1540894092.0,499.2878688889963
1540894093.0,499.851596561008
1540894094.0,499.3353645004461
1540894095.0,499.59005423651803
1540894096.0,499.5266983736297
1540894097.0,499.4873424322811
1540894098.0,499.2416480660144
1540894099.0,499.5039156362746
1540894100.0,499.8942413499621
1540894101.0,499.5698130883111
1540894102.0,499.1763675498962
1540894103.0,499.6371092711555
1540894104.0,499.5078609911601
1540894105.0,500.12240245465875
1540894106.0,499.4680896401111
1540894107.0,499.20455969280664
1540894108.0,500.0226005978054
1540894109.0,499.92079017639156
1540894110.0,499.14183447731864
1540894111.0,499.29090421464707
1540894112.0,499.42930894633867
1540894113.0,499.1907047250536
1540894114.0,499.80879745247927
1540894115.0,499.5025204058047
1540894116.0,499.29161909880463
1540894117.0,499.325168132782
1540894118.0,499.60212940216064
1540894119.0,500.1562022998009
1540894120.0,499.8333698151603
1540894121.0,499.60100835588247
1540894122.0,499.94844513881355
1540894123.0,499.33377513838406
1540894124.0,500.5211551357199
1540894125.0,499.200872470008
1540894126.0,499.71948701834975
1540894127.0,499.2922971457022
1540894128.0,498.8722343727394
1540894129.0,500.29224410057066
1540894130.0,499.45745883782706
1540894131.0,499.17840571462364
1540894132.0,498.52116247812904
1540894133.0,499.815766227157
1540894134.0,499.88604474385585
1540894135.0,500.26667445235785
1540894136.0,499.95111657460535
1540894137.0,500.42231762992014
1540894138.0,500.1283289406456
1540894139.0,499.54482672797315
1540894140.0,499.0992391204834
1540894141.0,498.9214157994588
1540894142.0,499.0987558835818
1540894143.0,499.5881251054929
1540894144.0,499.58492185592655
1540894145.0,498.96417387927016
1540894146.0,500.0892799356249
1540894147.0,499.1276253453007
1540894148.0,499.58407551565284
1540894149.0,499.20976465743263
1540894150.0,499.7738469632467
1540894151.0,499.27589999092953
1540894152.0,499.2943687427191
1540894153.0,499.3883354139917
1540894154.0,499.31310287899436
1540894155.0,499.00451889250013
1540894156.0,499.3958876906501
1540894157.0,499.26741169964833
1540894158.0,499.8812641727778
1540894159.0,499.222959144969
1540894160.0,499.1808533244663
1540894161.0,499.56160718046584
1540894162.0,499.28649479971995
1540894163.0,499.42484961403744
1540894164.0,499.3488045807826
1540894165.0,499.40288342158004
1540894166.0,499.4103075663249
1540894167.0,499.33806844191116
1540894168.0,499.4535957284622
1540894169.0,499.3367457297997
