004492 none 2018-09-19T15:01:18+00:00 2018-09-19T15:02:39+00:00
004493 none 2018-09-19T15:15:31+00:00 2018-09-19T15:16:25+00:00
004494 none 2018-09-19T16:11:34+00:00 2018-09-19T16:19:44+00:00
004495 none 2018-09-19T17:08:09+00:00 2018-09-19T17:08:44+00:00
004496 none 2018-09-19T17:41:27+00:00 2018-09-19T17:42:02+00:00
004497 none 2018-09-19T18:03:02+00:00 2018-09-19T18:03:36+00:00
004498 none 2018-09-19T19:52:25+00:00 2018-09-19T19:53:00+00:00
004499 none 2018-09-19T20:26:57+00:00 2018-09-19T20:27:42+00:00
004500 none 2018-09-19T20:56:59+00:00 2018-09-19T20:57:35+00:00
004501 none 2018-09-19T21:17:48+00:00 2018-09-19T21:18:16+00:00
004502 none 2018-09-19T22:01:45+00:00 2018-09-19T22:02:17+00:00
004503 none 2018-09-20T01:59:25+00:00 2018-09-20T01:59:25+00:00
004504 none 2018-09-20T02:06:32+00:00 2018-09-20T02:09:14+00:00
004505 test 2018-09-20T02:15:29+00:00 2018-09-20T02:16:10+00:00
004506 noise 2018-09-20T02:25:26+00:00 2018-09-20T02:27:05+00:00
004507 test 2018-09-20T02:58:43+00:00 2018-09-20T02:59:06+00:00
004509 none 2018-09-20T03:09:29+00:00 2018-09-20T03:09:29+00:00
004510 noise 2018-09-20T03:19:39+00:00 2018-09-20T03:21:26+00:00
004511 none 2018-09-20T03:26:38+00:00 2018-09-20T03:26:39+00:00
004512 noise 2018-09-20T03:33:54+00:00 2018-09-20T03:42:12+00:00
004513 cosmics 2018-09-20T07:55:57+00:00 2018-09-20T07:57:39+00:00
004516 cosmics 2018-09-20T08:37:24+00:00 2018-09-20T08:38:50+00:00
004517 noise 2018-09-20T09:13:55+00:00 2018-09-20T09:15:19+00:00
004518 none 2018-09-20T09:14:23+00:00 2018-09-20T09:31:13+00:00
004519 noise 2018-09-20T09:35:47+00:00 2018-09-20T09:37:10+00:00
004521 none 2018-09-20T10:51:37+00:00 2018-09-20T10:51:37+00:00
004522 test 2018-09-20T10:58:10+00:00 2018-09-20T10:59:49+00:00
004523 cosmics 2018-09-20T11:22:48+00:00 2018-09-20T11:24:28+00:00
004524 test 2018-09-20T12:29:31+00:00 2018-09-20T12:30:12+00:00
004525 test 2018-09-20T12:38:15+00:00 2018-09-20T12:38:55+00:00
004526 test 2018-09-20T12:45:12+00:00 2018-09-20T12:45:52+00:00
004527 test 2018-09-20T12:51:45+00:00 2018-09-20T12:52:26+00:00
004528 test 2018-09-20T13:01:16+00:00 2018-09-20T13:01:56+00:00
004529 test 2018-09-20T13:08:35+00:00 2018-09-20T13:09:15+00:00
004530 test 2018-09-20T13:15:15+00:00 2018-09-20T13:15:56+00:00
004531 test 2018-09-20T13:22:13+00:00 2018-09-20T13:22:53+00:00
004532 test 2018-09-20T13:29:40+00:00 2018-09-20T13:30:20+00:00
004533 test 2018-09-20T13:36:22+00:00 2018-09-20T13:37:03+00:00
004534 test 2018-09-20T13:43:03+00:00 2018-09-20T13:43:43+00:00
004535 test 2018-09-20T13:50:26+00:00 2018-09-20T13:51:06+00:00
004536 none 2018-09-20T13:57:25+00:00 2018-09-20T13:57:25+00:00
004537 test 2018-09-20T14:02:29+00:00 2018-09-20T14:03:09+00:00
004538 test 2018-09-20T14:11:33+00:00 2018-09-20T14:12:13+00:00
004539 test 2018-09-20T14:18:56+00:00 2018-09-20T14:19:36+00:00
004540 test 2018-09-20T14:29:06+00:00 2018-09-20T14:29:46+00:00
004541 test 2018-09-20T14:35:45+00:00 2018-09-20T14:36:26+00:00
004542 none 2018-09-20T15:14:11+00:00 2018-09-20T15:14:11+00:00
004543 test 2018-09-20T15:16:45+00:00 2018-09-20T15:18:21+00:00
004544 test 2018-09-20T15:57:18+00:00 2018-09-20T15:57:43+00:00
004545 none 2018-09-20T16:42:35+00:00 2018-09-20T16:42:35+00:00
004546 none 2018-09-20T17:00:08+00:00 2018-09-20T17:00:08+00:00
004547 test 2018-09-20T17:07:49+00:00 2018-09-20T17:08:22+00:00
004548 none 2018-09-20T17:39:49+00:00 2018-09-20T17:39:50+00:00
004549 test 2018-09-20T18:17:18+00:00 2018-09-20T18:23:59+00:00
004550 test 2018-09-20T20:28:05+00:00 2018-09-20T20:34:45+00:00
004551 test 2018-09-20T21:09:12+00:00 2018-09-20T21:20:28+00:00
004552 test 2018-09-20T22:09:35+00:00 2018-09-20T22:10:49+00:00
004553 test 2018-09-20T22:14:05+00:00 2018-09-20T22:22:19+00:00
004554 none 2018-09-20T22:33:33+00:00 2018-09-20T22:33:33+00:00
004555 none 2018-09-20T22:40:55+00:00 2018-09-20T22:40:55+00:00
004556 test 2018-09-20T22:45:15+00:00 2018-09-20T22:55:21+00:00
004557 test 2018-09-21T03:01:03+00:00 2018-09-21T03:11:08+00:00
004558 test 2018-09-21T04:01:33+00:00 2018-09-21T04:11:38+00:00
004559 noise 2018-09-21T05:26:15+00:00 2018-09-21T05:26:32+00:00
004560 test 2018-09-21T06:05:44+00:00 2018-09-21T06:06:04+00:00
004561 test 2018-09-21T07:13:50+00:00 2018-09-21T07:14:37+00:00
004562 test 2018-09-21T07:34:56+00:00 2018-09-21T07:35:28+00:00
004563 noise 2018-09-21T08:56:39+00:00 2018-09-21T08:57:27+00:00
004564 noise 2018-09-21T09:23:25+00:00 2018-09-21T09:24:14+00:00
004565 noise 2018-09-21T10:38:39+00:00 2018-09-21T10:39:27+00:00
004566 test 2018-09-21T11:06:06+00:00 2018-09-21T11:06:55+00:00
004567 test 2018-09-21T11:30:11+00:00 2018-09-21T11:30:59+00:00
004568 test 2018-09-21T11:48:10+00:00 2018-09-21T11:48:58+00:00
004569 noise 2018-09-21T12:13:05+00:00 2018-09-21T12:13:54+00:00
004570 test 2018-09-21T12:25:23+00:00 2018-09-21T12:26:10+00:00
004571 test 2018-09-21T12:33:16+00:00 2018-09-21T12:34:03+00:00
004572 test 2018-09-21T12:49:14+00:00 2018-09-21T12:49:35+00:00
004573 test 2018-09-21T12:52:54+00:00 2018-09-21T12:54:10+00:00
004574 physics 2018-09-21T13:30:43+00:00 2018-09-21T13:32:02+00:00
004575 test 2018-09-21T15:21:49+00:00 2018-09-21T15:22:30+00:00
004576 test 2018-09-21T16:56:47+00:00 2018-09-21T16:57:33+00:00
004577 physics 2018-09-21T17:08:05+00:00 2018-09-21T17:19:09+00:00
004578 none 2018-09-21T18:37:53+00:00 2018-09-21T18:37:53+00:00
004579 none 2018-09-21T18:46:48+00:00 2018-09-21T18:46:48+00:00
004580 physics 2018-09-21T18:53:58+00:00 2018-09-21T18:55:45+00:00
004581 cosmics 2018-09-21T19:59:44+00:00 2018-09-21T20:12:00+00:00
004583 cosmics 2018-09-21T21:39:47+00:00 2018-09-21T21:52:00+00:00
004584 physics 2018-09-21T22:00:52+00:00 2018-09-21T23:29:24+00:00
004585 none 2018-09-22T00:10:54+00:00 2018-09-22T00:10:54+00:00
004586 cosmics 2018-09-22T00:14:41+00:00 2018-09-22T00:26:55+00:00
004587 none 2018-09-22T04:08:13+00:00 2018-09-22T04:08:13+00:00
004588 physics 2018-09-22T04:22:30+00:00 2018-09-22T06:25:05+00:00
004589 cosmics 2018-09-22T06:34:13+00:00 2018-09-22T06:46:29+00:00
004590 none 2018-09-22T07:24:32+00:00 2018-09-22T07:24:33+00:00
004591 none 2018-09-22T07:48:28+00:00 2018-09-22T07:48:28+00:00
004592 physics 2018-09-22T08:10:03+00:00 2018-09-22T08:48:18+00:00
004593 cosmics 2018-09-22T08:52:27+00:00 2018-09-22T09:04:42+00:00
004594 cosmics 2018-09-22T09:21:34+00:00 2018-09-22T10:22:50+00:00
004595 cosmics 2018-09-22T12:10:29+00:00 2018-09-22T12:13:01+00:00
004596 none 2018-09-22T12:34:15+00:00 2018-09-22T12:34:16+00:00
004597 physics 2018-09-22T12:40:39+00:00 2018-09-22T13:21:18+00:00
004598 physics 2018-09-22T13:23:48+00:00 2018-09-22T13:40:20+00:00
004599 physics 2018-09-22T14:18:23+00:00 2018-09-22T14:23:28+00:00
004600 cosmics 2018-09-22T14:40:19+00:00 2018-09-22T14:52:33+00:00
004601 cosmics 2018-09-22T15:23:37+00:00 2018-09-22T15:26:07+00:00
004602 none 2018-09-22T16:51:18+00:00 2018-09-22T16:51:19+00:00
004603 test 2018-09-22T16:54:18+00:00 2018-09-22T17:06:33+00:00
004604 cosmics 2018-09-22T17:24:24+00:00 2018-09-22T17:26:53+00:00
004605 none 2018-09-22T17:35:30+00:00 2018-09-22T17:35:31+00:00
